match,market,home_team,away_team,player_name,player_team,opposition_team,price,agency
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Fazalhaq Farooqi,Rajasthan Royals,Lucknow Super Giants,4.7,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Jofra Archer,Rajasthan Royals,Lucknow Super Giants,4,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Kwena Maphaka,Rajasthan Royals,Lucknow Super Giants,5.3,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Morawakage Maheesh Theekshana,Rajasthan Royals,Lucknow Super Giants,5.6,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Sandeep Sharma,Rajasthan Royals,Lucknow Super Giants,5.75,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Kumar Kartikeya,Rajasthan Royals,Lucknow Super Giants,6,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Riyan Parag,Rajasthan Royals,Lucknow Super Giants,9.25,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Tushar Deshpande,Rajasthan Royals,Lucknow Super Giants,4.5,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Wanindu Hasaranga,Rajasthan Royals,Lucknow Super Giants,4.4,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Yudhvir Singh,Rajasthan Royals,Lucknow Super Giants,6,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Arshdeep Singh,Punjab Kings,Royal Challengers Bengaluru,3.4,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Marco Jansen,Punjab Kings,Royal Challengers Bengaluru,4.8,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Xavier Bartlett,Punjab Kings,Royal Challengers Bengaluru,4.75,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Marcus Stoinis,Punjab Kings,Royal Challengers Bengaluru,5.5,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Harpreet Brar,Punjab Kings,Royal Challengers Bengaluru,7.75,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Aaron Hardie,Punjab Kings,Royal Challengers Bengaluru,8.25,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Vijaykumar Vyshak,Punjab Kings,Royal Challengers Bengaluru,4.8,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Yuzvendra Chahal,Punjab Kings,Royal Challengers Bengaluru,4.1,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Azmatullah Omarzai,Punjab Kings,Royal Challengers Bengaluru,5.5,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Yash Thakur,Punjab Kings,Royal Challengers Bengaluru,6,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Glenn Maxwell,Punjab Kings,Royal Challengers Bengaluru,8.25,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Jasprit Bumrah,Mumbai Indians,Chennai Super Kings,3.7,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Hardik Pandya,Mumbai Indians,Chennai Super Kings,4.6,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Trent Boult,Mumbai Indians,Chennai Super Kings,4.3,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Ashwani Kumar,Mumbai Indians,Chennai Super Kings,5.9,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Karn Sharma,Mumbai Indians,Chennai Super Kings,5.9,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Mitchell Santner,Mumbai Indians,Chennai Super Kings,5.9,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Mujeeb Ur Rahman,Mumbai Indians,Chennai Super Kings,5.9,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Corbin Bosch,Mumbai Indians,Chennai Super Kings,6.5,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Deepak Chahar,Mumbai Indians,Chennai Super Kings,6,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Reece Topley,Mumbai Indians,Chennai Super Kings,5.8,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Vignesh Puthur,Mumbai Indians,Chennai Super Kings,6,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Will Jacks,Mumbai Indians,Chennai Super Kings,9.25,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Kuldeep Singh Yadav,Delhi Capitals,Gujarat Titans,3.7,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Mitchell Starc,Delhi Capitals,Gujarat Titans,3.7,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Mohit Sharma,Delhi Capitals,Gujarat Titans,5.75,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Axar Patel,Delhi Capitals,Gujarat Titans,7.25,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Donavon Ferreira,Delhi Capitals,Gujarat Titans,10,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Thangarasu Natarajan,Delhi Capitals,Gujarat Titans,4.7,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Dushmantha Chameera,Delhi Capitals,Gujarat Titans,5.5,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Mukesh Kumar,Delhi Capitals,Gujarat Titans,5.5,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Tripurana Vijay,Delhi Capitals,Gujarat Titans,7.25,Sportsbet
Gujarat Titans v Delhi Capitals,Top Team Wicket Taker,Gujarat Titans,Delhi Capitals,Vipraj Nigam,Delhi Capitals,Gujarat Titans,8.25,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Avesh Khan,Lucknow Super Giants,Rajasthan Royals,4.75,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Digvesh Singh Rathi,Lucknow Super Giants,Rajasthan Royals,4.5,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Ravi Bishnoi,Lucknow Super Giants,Rajasthan Royals,4.1,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Shamar Joseph,Lucknow Super Giants,Rajasthan Royals,4.9,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Shardul Thakur,Lucknow Super Giants,Rajasthan Royals,4.6,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Manimaran Siddharth,Lucknow Super Giants,Rajasthan Royals,5.25,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Prince Yadav,Lucknow Super Giants,Rajasthan Royals,5.6,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Akash Deep,Lucknow Super Giants,Rajasthan Royals,6.25,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Akash Maharaj Singh,Lucknow Super Giants,Rajasthan Royals,6,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Shahbaz Ahmed,Lucknow Super Giants,Rajasthan Royals,6,Sportsbet
Rajasthan Royals v Lucknow Super Giants,Top Team Wicket Taker,Rajasthan Royals,Lucknow Super Giants,Aiden Markram,Lucknow Super Giants,Rajasthan Royals,9.5,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Josh Hazlewood,Royal Challengers Bengaluru,Punjab Kings,3.6,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Lungi Ngidi,Royal Challengers Bengaluru,Punjab Kings,3.6,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Nuwan Thushara,Royal Challengers Bengaluru,Punjab Kings,3.9,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Bhuvneshwar Kumar,Royal Challengers Bengaluru,Punjab Kings,4.75,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Yash Dayal,Royal Challengers Bengaluru,Punjab Kings,4.3,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Rasikh Salam,Royal Challengers Bengaluru,Punjab Kings,5.1,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Krunal Pandya,Royal Challengers Bengaluru,Punjab Kings,6,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Suyash Sharma,Royal Challengers Bengaluru,Punjab Kings,6,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Mohit Rathee,Royal Challengers Bengaluru,Punjab Kings,7.5,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Manoj Bhandage,Royal Challengers Bengaluru,Punjab Kings,8.5,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Jacob Bethell,Royal Challengers Bengaluru,Punjab Kings,9.25,Sportsbet
Punjab Kings v Royal Challengers Bengaluru,Top Team Wicket Taker,Punjab Kings,Royal Challengers Bengaluru,Liam Livingstone,Royal Challengers Bengaluru,Punjab Kings,9.25,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Anshul Kamboj,Chennai Super Kings,Mumbai Indians,4.5,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Noor Ahmad,Chennai Super Kings,Mumbai Indians,3.9,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Jamie Overton,Chennai Super Kings,Mumbai Indians,4.5,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Khaleel Ahmed,Chennai Super Kings,Mumbai Indians,4.2,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Matheesha Pathirana,Chennai Super Kings,Mumbai Indians,4.1,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Gurjapneet Singh,Chennai Super Kings,Mumbai Indians,5.3,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Kamlesh Nagarkoti,Chennai Super Kings,Mumbai Indians,5.7,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Mukesh Choudhary,Chennai Super Kings,Mumbai Indians,5,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Sam Curran,Chennai Super Kings,Mumbai Indians,4.75,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Ravichandran Ashwin,Chennai Super Kings,Mumbai Indians,5.3,Sportsbet
Mumbai Indians v Chennai Super Kings,Top Team Wicket Taker,Mumbai Indians,Chennai Super Kings,Ravindra Jadeja,Chennai Super Kings,Mumbai Indians,5.6,Sportsbet
