match,market,home_team,away_team,player_name,player_team,opposition_team,line,over_price,under_price,agency
Texas Super Kings v Washington Freedom,Player Runs,Texas Super Kings,Washington Freedom,Devon Conway,Texas Super Kings,Washington Freedom,24.5,1.95,1.76,TopSport
Texas Super Kings v Washington Freedom,Player Runs,Texas Super Kings,Washington Freedom,Faf du Plessis,Texas Super Kings,Washington Freedom,23.5,1.9,1.8,TopSport
MI New York v San Francisco Unicorns,Player Runs,MI New York,San Francisco Unicorns,Finn Allen,San Francisco Unicorns,MI New York,22.5,1.9,1.8,TopSport
MI New York v San Francisco Unicorns,Player Runs,MI New York,San Francisco Unicorns,Jake Fraser McGurk,San Francisco Unicorns,MI New York,22.5,2,1.7,TopSport
MI New York v San Francisco Unicorns,Player Runs,MI New York,San Francisco Unicorns,Shayan Jahangir,MI New York,San Francisco Unicorns,18.5,2,1.7,TopSport
Texas Super Kings v Washington Freedom,Player Runs,Texas Super Kings,Washington Freedom,Steve Smith,Washington Freedom,Texas Super Kings,23.5,1.95,1.76,TopSport
MI New York v San Francisco Unicorns,Player Runs,MI New York,San Francisco Unicorns,Steven Taylor,MI New York,San Francisco Unicorns,18.5,1.95,1.76,TopSport
Texas Super Kings v Washington Freedom,Player Runs,Texas Super Kings,Washington Freedom,Travis Head,Washington Freedom,Texas Super Kings,24.5,1.9,1.8,TopSport
