match,market,home_team,away_team,player_name,player_team,opposition_team,line,over_price,under_price,agency
Dambulla Sixers v Colombo Strikers,Player Runs,Dambulla Sixers,Colombo Strikers,Angelo Perera,Colombo Strikers,Dambulla Sixers,18.5,1.95,1.76,TopSport
Dambulla Sixers v Colombo Strikers,Player Runs,Dambulla Sixers,Colombo Strikers,Kusal Perera,Dambulla Sixers,Colombo Strikers,23.5,2.05,1.7,TopSport
Dambulla Sixers v Colombo Strikers,Player Runs,Dambulla Sixers,Colombo Strikers,Rahmanullah Gurbaz,Colombo Strikers,Dambulla Sixers,24.5,2,1.72,TopSport
Dambulla Sixers v Colombo Strikers,Player Runs,Dambulla Sixers,Colombo Strikers,Reeza Hendricks,Dambulla Sixers,Colombo Strikers,24.5,1.95,1.76,TopSport
